Date,Open,High,Low,Close,Adj Close,Volume
4/3/2023,92.33,92.84,92.09,92.52,89.12,"1,920,800"
3/31/2023,91.78,92.19,91.65,92,88.61,"1,690,400"
3/30/2023,91.03,91.58,90.93,91.58,88.21,"3,278,100"
3/29/2023,90.21,90.37,89.81,90.19,86.87,"4,162,600"
3/28/2023,89.94,91.07,89.76,90.95,87.6,"3,460,500"
3/27/2023,89.03,90.59,88.91,90.28,86.96,"6,364,500"
3/24/2023,83.19,83.7,82.72,83.59,80.51,"2,237,200"
3/23/2023,82.69,83.01,82.12,82.51,79.47,"2,612,800"
3/22/2023,82.93,83.38,81.96,81.96,78.94,"3,435,200"
3/21/2023,83.64,83.8,83.16,83.67,80.59,"1,831,700"
3/20/2023,82.83,83.44,82.54,83.43,80.36,"2,616,800"
3/17/2023,82.76,83.08,81.86,82.19,79.17,"2,375,200"
3/16/2023,82.25,82.88,81.8,82.78,79.73,"2,216,500"
3/15/2023,81.27,82.4,81.27,82.1,79.08,"3,139,600"
3/14/2023,81.84,82.15,81.42,82.09,79.07,"2,232,300"
3/13/2023,81.4,82.43,81.39,81.61,78.61,"2,876,000"
